Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,PredictedSalePrice
1525,20,3,119.0,10895,1,2,3,3,0,0,0,12,2,2,0,2,5,6,1955,1955,1,0,7,8,2,0.0,3,2,1,3,3,3,4,648.0,5,0.0,324.0,972.0,0,4,1,3,972,0,0,972,0.0,0.0,1,0,3,1,3,5,6,0,5,1,1955.0,2,1.0,305.0,3,4,2,0,0,205,0,0,0,2,1,3,0,6,2010,8,4,169288.80853695935
1526,190,3,70.0,13587,1,2,3,3,0,4,0,12,2,2,1,2,5,5,1958,1958,1,0,7,8,2,0.0,3,4,1,3,3,0,4,532.0,5,0.0,456.0,988.0,0,4,1,3,988,0,0,988,1.0,0.0,1,0,2,1,3,5,6,0,5,1,1958.0,2,1.0,264.0,3,4,2,0,0,0,0,0,0,2,4,3,0,4,2010,8,0,163766.38684525085
1527,30,3,65.0,7898,1,2,3,3,0,0,0,12,2,2,0,2,4,7,1920,1994,1,0,7,8,2,0.0,3,4,0,3,3,3,5,0.0,5,0.0,576.0,576.0,0,2,1,3,985,0,0,985,0.0,1.0,1,0,2,1,3,4,6,0,5,5,1989.0,2,2.0,676.0,3,4,0,0,0,0,0,0,0,2,4,3,0,4,2010,8,4,171682.23597910162
1528,50,3,60.0,8064,1,2,3,3,0,4,0,12,0,2,0,0,6,8,1948,2004,1,0,12,14,2,0.0,3,4,1,3,3,3,0,481.0,4,174.0,161.0,816.0,0,4,1,3,816,408,0,1224,1.0,0.0,1,0,3,1,3,5,6,0,5,5,1950.0,2,1.0,280.0,3,4,2,414,0,0,0,0,0,2,1,3,0,5,2010,8,4,229828.360541943
1529,20,3,81.0,7635,1,2,0,3,0,0,0,12,2,2,0,2,5,6,1960,1960,1,0,3,13,2,0.0,3,4,1,3,3,3,4,588.0,3,350.0,237.0,1175.0,0,0,1,3,1175,0,0,1175,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1960.0,1,2.0,484.0,3,4,2,0,0,0,0,0,0,2,4,3,0,6,2010,8,4,221097.1843138188
1530,20,3,80.0,9760,1,2,3,3,0,4,1,12,2,2,0,2,6,7,1963,1984,3,0,11,13,1,218.0,3,4,1,3,3,1,1,717.0,3,263.0,415.0,1395.0,0,4,1,3,1395,0,0,1395,1.0,0.0,1,0,2,1,3,7,2,1,4,1,1963.0,1,2.0,440.0,3,4,2,657,0,113,0,240,0,2,4,3,0,5,2010,8,4,277986.30591401225
1531,50,4,60.0,4800,1,2,3,3,0,0,0,17,2,2,0,0,4,5,1900,1954,3,0,11,13,1,771.0,3,4,2,3,3,3,0,48.0,5,0.0,661.0,709.0,0,4,1,3,1157,687,0,1844,1.0,0.0,1,0,3,1,3,9,3,2,2,2,1900.0,2,1.0,240.0,3,4,2,84,0,0,0,0,0,2,4,3,0,1,2010,0,0,229837.49091633712
1532,30,4,56.0,4485,1,0,3,3,0,4,0,17,0,2,0,2,5,7,1920,1950,1,0,11,13,2,0.0,3,4,2,3,3,3,1,579.0,5,0.0,357.0,936.0,0,4,1,3,936,0,0,936,1.0,0.0,1,0,2,1,3,5,6,1,2,6,1978.5061638868744,3,0.0,0.0,4,5,1,51,0,135,0,0,0,2,2,3,0,5,2010,8,4,181050.77372877114
1533,20,4,69.0,5805,1,0,3,0,0,4,1,17,2,2,0,2,5,7,1957,1957,3,0,7,8,2,0.0,3,4,1,3,3,2,1,274.0,4,1073.0,0.0,1347.0,0,2,1,3,1347,0,0,1347,1.0,1.0,1,0,3,1,2,6,6,0,5,5,1957.0,2,2.0,551.0,3,4,2,0,0,0,0,0,0,2,4,3,0,6,2010,8,4,240274.2550331119
1534,45,4,50.0,6900,1,2,3,3,0,0,0,17,2,2,0,0,6,7,1938,2000,1,0,7,8,2,0.0,3,4,2,2,3,3,5,0.0,5,0.0,827.0,827.0,0,2,1,3,827,424,0,1251,0.0,0.0,1,0,3,1,1,6,6,0,5,5,1938.0,2,1.0,240.0,0,4,0,0,0,0,0,0,0,2,4,3,0,1,2010,8,4,234322.8721132367
1535,50,4,69.0,11851,1,2,3,3,0,4,0,17,0,2,0,0,5,7,1948,2009,1,0,10,12,2,0.0,3,2,0,3,3,3,1,780.0,5,0.0,247.0,1027.0,0,0,1,3,1027,606,0,1633,0.0,0.0,1,0,3,1,2,7,6,1,2,5,1948.0,2,1.0,240.0,3,4,2,0,100,126,0,0,0,2,4,3,0,6,2010,8,4,243836.78736354597
1536,50,4,70.04995836802664,8239,1,2,3,3,0,4,0,17,0,2,0,0,5,6,1920,1962,1,0,7,8,2,0.0,3,4,0,3,3,3,4,176.0,5,0.0,832.0,1008.0,0,4,1,3,1060,185,0,1245,0.0,0.0,1,0,3,1,3,6,6,0,5,5,1962.0,2,1.0,315.0,3,4,2,0,0,334,0,0,0,2,4,3,0,3,2010,8,4,187237.4812888531
1537,30,4,68.0,9656,1,2,3,3,0,4,0,17,2,2,0,2,2,2,1923,1970,1,0,0,0,2,0.0,3,1,0,1,0,3,5,0.0,5,0.0,678.0,678.0,0,4,0,3,832,0,0,832,0.0,0.0,1,0,2,1,3,5,6,1,2,5,1928.0,2,2.0,780.0,0,1,0,0,0,0,0,0,0,2,4,3,0,6,2010,8,0,120430.60197647638
1538,70,4,60.0,9600,1,0,3,3,0,0,0,17,2,2,0,4,8,9,1900,2003,1,0,11,13,2,0.0,2,2,0,3,3,3,5,0.0,5,0.0,930.0,930.0,1,4,0,3,930,636,0,1566,0.0,0.0,2,0,3,1,2,7,6,0,5,5,1930.0,2,1.0,288.0,3,4,2,54,228,246,0,0,0,2,4,3,0,4,2010,8,0,237722.67454070365
1539,70,4,50.0,9000,1,0,3,3,0,4,0,17,2,2,0,4,8,9,1890,2002,1,0,11,13,2,0.0,2,2,4,1,0,3,5,0.0,5,0.0,346.0,346.0,0,0,1,3,1157,1111,0,2268,0.0,0.0,3,0,3,1,2,7,6,0,5,5,2003.0,2,2.0,624.0,3,4,0,0,108,0,0,0,0,2,4,3,0,4,2010,8,4,309379.6700756899
1540,190,4,100.0,9045,1,2,3,3,0,4,0,17,2,2,1,4,5,3,1910,1950,1,0,7,8,2,0.0,3,1,0,3,3,2,5,0.0,5,0.0,840.0,840.0,2,1,0,1,1128,1128,0,2256,0.0,0.0,2,0,4,2,1,12,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,0,0,18,18,0,0,0,2,4,3,0,6,2010,8,0,190344.72904279293
1541,70,4,60.0,10560,1,2,3,3,0,4,0,17,2,2,0,4,6,7,1922,1994,1,0,11,13,2,0.0,3,4,1,1,3,3,4,283.0,5,0.0,455.0,738.0,0,0,1,3,868,602,0,1470,0.0,0.0,1,1,2,1,3,6,2,0,5,5,1970.0,2,2.0,624.0,3,4,2,0,0,0,0,0,0,2,4,3,0,6,2010,8,4,224941.03916376783
1542,50,4,53.0,5830,1,2,3,3,0,0,0,3,1,1,0,0,5,6,1950,1997,1,0,7,8,2,0.0,3,2,1,3,3,3,4,788.0,5,0.0,200.0,988.0,0,0,1,3,1030,582,0,1612,0.0,0.0,1,1,3,1,3,7,6,0,5,5,1950.0,2,1.0,363.0,3,4,2,0,0,0,0,0,0,2,2,3,0,3,2010,8,4,226661.0074005681
1543,75,3,70.04995836802664,7793,1,2,0,0,0,0,0,3,2,2,0,3,7,7,1922,2005,1,0,11,13,2,0.0,3,4,0,2,3,3,1,474.0,5,0.0,634.0,1108.0,0,4,0,0,1160,908,0,2068,0.0,0.0,1,1,3,1,2,8,6,1,2,5,1928.0,2,1.0,315.0,3,4,2,0,0,60,0,0,0,2,4,3,0,5,2010,8,4,268944.8786794604
1544,30,4,50.0,5000,1,2,3,3,0,4,0,3,1,2,0,2,4,7,1925,1950,1,0,7,8,2,0.0,3,4,0,3,3,3,4,188.0,5,0.0,577.0,765.0,0,4,0,1,765,0,0,765,1.0,0.0,1,0,2,1,2,4,6,0,5,5,1926.0,2,1.0,200.0,0,4,1,135,0,41,0,0,0,2,2,3,0,4,2010,8,4,171857.87728696037
1545,50,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,7,1939,1950,1,0,7,8,2,0.0,3,4,0,3,1,3,1,452.0,3,12.0,144.0,608.0,0,4,1,3,608,524,0,1132,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1939.0,2,1.0,240.0,3,4,2,0,0,128,0,0,0,2,2,3,0,4,2010,8,0,186043.71906437678
1546,50,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,6,1940,1950,1,0,7,8,2,0.0,3,2,1,3,3,3,3,264.0,5,0.0,308.0,572.0,0,0,1,0,848,348,0,1196,0.0,1.0,1,1,3,1,3,6,6,2,2,5,1973.0,2,2.0,576.0,3,4,2,0,0,0,0,0,0,2,4,3,0,3,2010,8,4,218776.10829522973
1547,50,4,53.0,6360,1,2,3,3,0,0,0,3,1,2,0,0,5,6,1942,1950,1,0,7,8,3,300.0,3,4,1,3,3,3,4,360.0,3,159.0,316.0,835.0,0,4,1,0,955,498,0,1453,0.0,0.0,1,1,3,1,2,7,3,2,1,5,1942.0,2,1.0,240.0,3,4,2,0,0,35,0,148,0,2,4,3,0,3,2010,8,4,232448.29404321825
1548,50,4,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,0,6,7,1948,1950,1,0,11,13,2,0.0,3,4,1,3,3,3,4,300.0,5,0.0,480.0,780.0,0,4,1,3,780,636,0,1416,0.0,0.0,1,1,3,1,3,6,6,0,5,5,1948.0,2,1.0,312.0,3,4,1,221,0,48,0,0,0,2,4,3,0,3,2010,8,4,214467.54364759708
1549,50,4,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,5,7,1936,1980,1,0,10,12,2,0.0,3,4,1,3,0,3,4,276.0,5,0.0,252.0,528.0,0,2,1,3,548,492,0,1040,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1979.0,0,2.0,624.0,3,4,1,306,0,32,0,0,0,2,4,3,0,5,2010,8,4,189162.06217342475
1550,50,4,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,5,5,1930,1950,1,0,7,8,2,0.0,3,4,0,3,3,3,3,448.0,5,0.0,480.0,928.0,0,4,1,1,928,608,0,1536,0.0,0.0,2,0,4,1,3,7,6,1,2,5,1930.0,2,2.0,480.0,3,4,2,0,10,0,0,0,0,2,2,3,0,3,2010,8,4,217399.6716857967
1551,30,4,51.0,6120,1,2,3,3,0,4,0,17,0,2,0,2,6,5,1923,1950,1,0,11,13,2,0.0,3,4,0,1,0,3,0,960.0,5,0.0,164.0,1124.0,0,4,1,3,1068,0,0,1068,1.0,0.0,1,0,2,1,3,5,6,1,2,5,1923.0,2,1.0,288.0,3,4,2,0,0,128,0,0,0,2,4,3,0,3,2010,8,4,219764.1236710162
1552,50,4,57.0,8094,1,0,3,3,0,4,0,17,2,2,0,0,4,5,1915,1950,1,0,7,8,2,0.0,3,1,1,3,3,3,5,0.0,5,0.0,888.0,888.0,0,0,1,3,888,1074,0,1962,0.0,0.0,1,1,4,1,3,9,6,1,4,5,1915.0,2,2.0,572.0,3,4,2,160,0,364,0,0,0,2,0,3,0,6,2010,8,4,217621.5942137395
1553,70,4,60.0,12900,1,0,3,3,0,4,0,17,2,2,0,4,6,8,1912,2009,1,0,11,13,2,0.0,2,2,2,3,3,3,5,0.0,5,0.0,780.0,780.0,0,0,1,3,780,780,0,1560,0.0,0.0,1,1,3,1,2,7,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,0,344,0,0,0,168,0,2,4,3,0,5,2010,8,4,233531.55918082502
1554,70,4,52.0,3068,1,0,3,3,0,4,0,17,2,2,0,4,6,8,1920,1993,1,0,10,12,2,0.0,3,2,0,3,3,3,5,0.0,5,0.0,662.0,662.0,0,0,1,3,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,6,0,5,5,1920.0,2,1.0,180.0,3,4,2,0,0,112,0,0,0,2,0,3,0,2,2010,8,4,192360.50324005214
1555,20,3,100.0,15263,1,2,0,3,0,4,0,4,1,2,0,2,5,5,1959,1959,1,0,6,6,1,90.0,3,4,1,2,3,3,4,766.0,5,0.0,656.0,1422.0,0,2,1,3,1675,0,0,1675,0.0,0.0,2,0,3,1,3,8,6,2,2,1,1959.0,2,1.0,365.0,3,4,2,0,132,0,0,0,0,2,4,3,0,5,2010,8,4,241632.33424925944
1556,50,3,72.0,10632,1,2,0,3,0,4,0,4,2,2,0,0,5,3,1917,1950,1,0,11,13,2,0.0,3,4,0,2,0,3,5,0.0,5,0.0,689.0,689.0,0,2,0,3,725,499,0,1224,0.0,0.0,1,1,3,1,4,6,4,0,5,5,1917.0,2,1.0,180.0,0,1,0,0,0,248,0,0,0,2,4,3,0,1,2010,0,4,145592.1810378956
1557,190,3,60.0,9900,1,2,3,3,0,4,0,18,2,2,1,0,5,4,1915,1950,1,0,11,14,2,0.0,1,1,0,3,3,3,4,1026.0,5,0.0,186.0,1212.0,0,4,0,3,1212,180,0,1392,1.0,0.0,1,0,3,1,3,6,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,0,0,0,168,0,0,0,2,4,3,0,2,2010,3,4,191347.30601489102
1558,50,3,65.0,6001,1,2,0,0,0,4,1,18,2,2,0,0,6,5,1940,1950,1,0,10,12,2,0.0,3,4,1,1,3,3,3,368.0,5,0.0,232.0,600.0,0,0,0,3,600,319,0,919,0.0,0.0,1,0,3,1,3,5,6,0,5,5,1940.0,2,1.0,231.0,3,4,2,0,0,45,0,0,0,2,2,3,0,3,2010,8,4,199236.2090549576
1559,70,0,70.04995836802664,6449,1,2,0,3,0,4,0,18,2,2,0,4,4,1,1907,1950,2,0,11,11,2,0.0,3,4,1,3,3,3,4,73.0,5,0.0,634.0,707.0,1,4,0,3,942,942,0,1884,0.0,0.0,1,1,4,1,3,7,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,0,0,0,239,0,0,0,2,4,3,0,3,2010,8,0,152188.9516139233
1560,190,2,60.0,6048,1,2,3,3,0,0,0,18,0,2,1,0,5,7,1910,1950,1,0,11,13,2,0.0,3,2,0,3,3,2,3,736.0,5,0.0,120.0,856.0,0,2,1,3,936,744,0,1680,1.0,0.0,2,0,2,2,3,7,6,1,2,5,1910.0,2,2.0,450.0,3,1,1,56,144,0,0,0,0,2,4,3,0,6,2010,0,4,222329.52767332876
1561,90,3,72.0,10773,1,2,3,3,0,4,0,19,2,2,2,2,4,3,1967,1967,1,1,8,9,1,72.0,1,1,1,3,3,3,0,704.0,5,0.0,1128.0,1832.0,0,4,0,3,1832,0,0,1832,2.0,0.0,2,0,4,2,3,8,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,2,0,58,0,0,0,0,2,4,3,0,5,2010,8,4,220562.45935248258
1562,20,3,65.0,7800,1,2,3,3,0,4,0,19,2,2,0,2,5,7,1966,2008,3,0,6,6,1,47.0,3,4,1,3,3,2,1,240.0,4,474.0,150.0,864.0,0,0,1,3,892,0,0,892,1.0,0.0,1,0,3,1,2,5,6,0,5,5,1966.0,2,1.0,416.0,3,4,2,0,0,0,0,0,0,2,4,3,0,6,2010,8,4,215648.04055996146
1563,20,3,65.0,7832,1,2,3,3,0,4,0,19,2,2,0,2,5,5,1968,1968,3,0,6,6,2,0.0,3,4,1,3,3,3,2,775.0,5,0.0,89.0,864.0,0,0,1,3,864,0,0,864,1.0,0.0,1,0,2,1,3,4,6,0,5,5,1969.0,2,1.0,280.0,3,4,2,226,0,0,0,0,0,2,4,3,0,5,2010,8,4,199242.5608337603
1564,90,3,70.04995836802664,7424,1,2,0,3,0,4,0,19,2,2,2,5,5,5,1978,1978,1,0,8,9,2,0.0,3,4,1,2,3,0,2,1319.0,5,0.0,0.0,1319.0,0,4,1,3,1373,0,0,1373,1.0,0.0,1,0,3,1,3,5,6,2,4,1,1978.0,0,2.0,591.0,3,4,2,0,0,0,0,0,0,2,4,3,0,5,2010,8,4,237238.99517845106
1565,60,3,86.0,11227,1,2,3,3,0,4,0,19,2,2,0,4,5,5,1968,1968,1,0,6,6,2,0.0,3,2,1,3,1,3,4,267.0,0,453.0,0.0,720.0,0,0,1,3,720,720,0,1440,0.0,0.0,1,1,4,1,3,7,6,2,4,1,1968.0,2,2.0,480.0,3,4,2,192,38,0,0,0,0,2,2,3,0,3,2010,8,4,209665.42909584194
1566,20,3,70.04995836802664,20062,1,2,0,2,0,4,1,4,2,2,0,2,7,7,1977,2001,3,0,11,13,2,0.0,2,2,1,2,3,1,0,1092.0,5,0.0,328.0,1420.0,0,2,1,3,1483,0,0,1483,1.0,0.0,1,1,1,1,3,4,6,2,4,1,1977.0,1,2.0,690.0,3,4,2,496,0,0,0,0,0,2,4,3,0,4,2010,8,4,313296.6152298469
1567,30,3,94.0,9259,1,2,3,3,0,0,0,19,1,2,0,2,4,4,1927,1950,1,0,11,13,2,0.0,3,4,0,1,3,3,5,0.0,5,0.0,660.0,660.0,0,4,0,3,756,0,0,756,0.0,0.0,1,0,2,1,3,4,6,0,5,5,1945.0,2,2.0,440.0,3,4,0,80,0,0,0,0,0,2,4,3,0,6,2010,8,4,164901.97712200414
1568,60,3,70.04995836802664,17082,1,2,0,2,0,1,1,4,2,2,0,4,6,5,1978,1992,1,0,10,12,1,288.0,3,4,2,2,3,0,0,964.0,5,0.0,153.0,1117.0,0,0,1,3,1117,864,0,1981,1.0,0.0,2,1,4,1,2,8,6,1,4,1,1978.0,0,2.0,522.0,3,4,2,336,104,0,0,0,0,2,4,3,0,5,2010,8,4,313595.7876451418
1569,50,3,124.0,18600,1,2,3,3,0,4,0,7,2,2,0,0,3,4,1938,1990,1,0,11,13,2,0.0,3,4,1,3,3,2,1,288.0,3,684.0,0.0,972.0,0,4,1,0,1052,558,0,1610,0.0,1.0,2,0,4,1,1,8,6,1,2,1,1938.0,1,1.0,480.0,3,4,2,0,0,60,0,0,0,2,4,2,450,6,2010,8,4,204129.9607172371
1570,20,3,65.0,11479,1,2,3,3,0,4,0,7,2,2,0,2,6,7,1950,1987,1,0,11,9,2,0.0,3,4,1,3,3,3,2,104.0,4,387.0,172.0,663.0,0,0,1,3,1074,0,0,1074,1.0,0.0,1,0,3,1,2,6,6,1,4,1,1987.0,2,1.0,467.0,3,4,2,0,52,52,0,0,0,2,2,3,0,6,2010,8,4,219128.1399950711
1571,50,3,50.0,9350,1,2,3,0,0,4,0,7,2,2,0,0,4,6,1947,1979,1,0,12,14,2,0.0,3,4,1,3,0,3,3,192.0,5,0.0,564.0,756.0,0,0,1,3,1169,0,362,1531,0.0,0.0,1,0,3,1,3,8,6,1,4,5,1947.0,2,1.0,209.0,0,4,2,0,0,0,0,0,0,2,2,3,0,6,2010,8,4,177364.46650302853
1572,20,3,75.0,9525,1,2,3,3,0,4,0,7,2,2,0,2,5,7,1954,1998,1,0,12,14,2,0.0,3,4,1,3,3,0,1,954.0,5,0.0,218.0,1172.0,0,4,1,3,1172,0,0,1172,1.0,0.0,1,0,3,1,3,5,6,0,5,1,1954.0,0,1.0,366.0,3,4,2,240,0,0,0,0,0,2,4,3,0,6,2010,8,4,216374.813977113
1573,20,3,44.0,17485,1,2,1,3,0,4,0,7,2,2,0,2,7,5,2009,2010,1,0,10,12,3,96.0,2,4,2,2,3,1,2,1346.0,5,0.0,162.0,1508.0,0,0,1,3,1508,0,0,1508,1.0,0.0,1,0,1,1,2,5,6,2,4,1,2009.0,1,2.0,572.0,3,4,2,0,0,0,0,0,0,2,4,3,0,1,2010,2,5,331014.2907517683
1574,20,3,70.04995836802664,11200,1,2,0,3,0,1,0,7,2,2,0,2,5,3,1964,1964,1,0,11,13,2,0.0,3,1,1,3,3,2,5,0.0,5,0.0,1250.0,1250.0,0,0,1,3,1298,0,0,1298,0.0,0.0,2,0,3,1,3,5,6,0,5,5,1964.0,2,2.0,504.0,3,1,0,0,144,0,0,0,0,2,4,3,0,6,2010,0,4,193256.70265092608
1575,20,3,83.0,11980,1,2,3,2,0,4,1,20,2,2,0,2,7,5,1987,1987,1,0,8,9,1,177.0,2,4,1,2,3,1,2,1433.0,5,0.0,0.0,1433.0,0,0,1,3,1433,0,0,1433,1.0,0.0,1,1,1,1,2,4,6,2,4,1,1987.0,1,2.0,528.0,1,2,2,0,278,0,0,266,0,2,2,3,0,6,2010,8,4,306460.7658956959
1576,60,3,87.0,12361,1,2,0,3,0,1,0,20,2,2,0,4,6,7,1993,1993,1,0,10,12,1,85.0,2,2,2,2,3,3,2,860.0,5,0.0,86.0,946.0,0,0,1,3,964,838,0,1802,0.0,1.0,2,1,3,1,2,8,6,1,2,0,2000.0,1,4.0,1017.0,3,4,2,450,92,0,0,0,0,2,4,3,0,5,2010,8,4,327405.9100844376
1577,20,3,64.0,7360,1,2,3,3,0,4,0,5,2,2,0,2,7,5,2010,2010,1,0,10,12,3,80.0,2,4,2,2,3,3,2,24.0,5,0.0,1198.0,1222.0,0,0,1,3,1222,0,0,1222,0.0,0.0,2,0,2,1,2,6,6,0,5,1,2009.0,1,2.0,615.0,3,4,2,0,54,0,0,0,0,2,4,3,0,3,2010,8,4,270229.40703826654
1578,50,3,82.0,14235,1,2,0,3,0,4,0,20,2,2,0,0,6,8,1900,1993,1,0,11,9,2,0.0,3,4,2,1,1,3,5,0.0,5,0.0,676.0,676.0,0,4,1,3,831,614,0,1445,0.0,0.0,2,0,3,1,3,6,6,0,5,5,1957.0,2,2.0,484.0,3,4,0,0,59,0,0,0,0,2,4,3,0,3,2010,8,4,237381.4766036414
1579,85,3,82.0,11105,1,2,3,3,0,0,0,5,2,2,0,5,5,5,1996,1996,1,0,10,12,2,0.0,3,2,2,2,0,0,2,870.0,5,0.0,0.0,870.0,0,2,1,3,965,0,0,965,1.0,0.0,1,0,2,1,3,4,6,0,5,1,1998.0,2,2.0,580.0,1,4,2,71,0,0,0,0,0,2,0,3,0,7,2010,8,4,198821.445233905
1580,60,3,70.04995836802664,9337,1,2,0,3,0,4,0,5,2,2,0,4,7,5,1997,1998,1,0,10,12,2,0.0,3,4,2,2,3,3,0,353.0,5,0.0,525.0,878.0,0,0,1,3,892,800,0,1692,0.0,0.0,2,1,3,1,3,8,6,1,4,1,1997.0,1,2.0,513.0,3,4,2,0,39,0,0,0,0,2,4,3,0,4,2010,8,4,269199.64386202744
1581,20,3,38.0,15240,1,2,0,3,0,2,0,5,2,2,0,2,5,8,1977,2004,1,0,5,5,2,0.0,2,2,1,2,3,3,2,198.0,4,688.0,140.0,1026.0,0,0,1,3,1026,0,0,1026,1.0,0.0,1,1,3,1,3,5,6,0,5,1,1977.0,2,1.0,308.0,3,4,2,316,85,0,0,0,0,2,2,3,0,6,2010,8,4,241739.21843437338
1582,20,3,68.0,7480,1,2,3,3,0,4,0,5,2,2,0,2,5,6,1972,1972,1,0,11,13,2,0.0,3,4,1,3,3,0,0,480.0,5,0.0,396.0,876.0,0,4,1,3,876,0,0,876,1.0,0.0,1,0,3,1,3,5,6,0,5,5,1977.0,2,2.0,484.0,3,4,2,0,0,0,0,0,0,2,2,3,0,6,2010,8,4,205492.52377822623
1583,20,3,80.0,10389,1,2,3,3,0,4,0,5,2,2,0,2,8,5,2003,2003,3,0,5,5,1,320.0,2,4,2,2,3,3,2,1682.0,5,0.0,296.0,1978.0,0,0,1,3,1978,0,0,1978,1.0,0.0,2,1,3,1,2,8,6,1,2,1,2003.0,1,3.0,850.0,3,4,2,188,25,0,0,0,0,2,4,3,0,5,2010,8,4,365775.43031920306
1584,60,3,75.0,9375,1,2,3,3,0,4,0,5,2,2,0,4,7,5,1997,1997,1,0,10,12,2,0.0,2,4,2,2,3,3,5,0.0,5,0.0,1040.0,1040.0,0,0,1,3,1044,1054,0,2098,0.0,0.0,2,1,4,1,2,9,6,1,4,1,1997.0,0,2.0,621.0,3,4,2,331,38,0,0,0,0,2,4,3,0,4,2010,8,4,303432.8338388712
1585,120,4,70.04995836802664,4435,1,2,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,0,10,12,1,170.0,2,4,2,2,3,0,2,672.0,5,0.0,176.0,848.0,0,0,1,3,848,0,0,848,1.0,0.0,1,0,1,1,2,4,6,0,5,1,2003.0,0,2.0,420.0,3,4,2,140,0,0,0,0,0,2,4,3,0,4,2010,8,4,228019.5292004079
1586,30,3,67.0,8777,1,2,3,3,0,4,1,7,1,2,0,2,3,6,1945,2007,1,0,10,12,2,0.0,3,2,1,4,4,4,6,0.0,6,0.0,0.0,0.0,0,4,0,3,640,0,0,640,0.0,0.0,1,0,2,1,3,5,2,0,5,5,1945.0,2,1.0,240.0,3,4,0,0,0,0,0,0,0,2,4,3,0,4,2010,3,4,121510.73361552367
1587,20,3,68.0,8842,1,2,3,3,0,0,0,7,2,2,0,2,5,6,1954,1954,1,0,10,12,2,0.0,3,2,1,1,3,3,5,0.0,5,0.0,381.0,381.0,0,0,1,3,992,0,0,992,0.0,0.0,1,0,3,1,3,6,6,0,5,5,1954.0,2,1.0,319.0,3,4,2,60,0,56,0,0,0,2,2,3,0,1,2010,7,0,187691.28349976847
1588,20,3,60.0,10044,1,2,0,2,0,1,0,7,2,2,0,2,5,6,1968,1968,1,0,7,8,2,0.0,3,4,1,2,3,1,0,1070.0,5,0.0,126.0,1196.0,0,4,1,3,1196,0,0,1196,1.0,0.0,1,0,3,1,3,6,6,0,5,1,1968.0,1,1.0,336.0,3,4,2,257,0,168,0,0,0,2,2,3,0,6,2010,8,4,228644.65730272676
1589,50,3,89.0,11792,1,2,3,3,0,4,0,7,2,2,0,0,4,5,1948,1950,1,0,10,12,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,744.0,744.0,0,0,0,1,792,328,0,1120,0.0,0.0,1,0,2,1,1,5,6,0,5,5,1956.0,2,2.0,480.0,3,1,1,0,0,0,0,160,0,2,4,3,0,6,2010,8,0,181683.72490526293
1590,80,3,65.0,6305,1,2,3,3,0,4,0,7,2,2,0,6,6,6,1975,1975,1,0,8,9,2,0.0,3,4,1,3,3,0,0,528.0,5,0.0,480.0,1008.0,0,4,1,3,1096,0,0,1096,1.0,0.0,1,0,3,1,3,5,6,1,1,5,1975.0,2,1.0,352.0,3,4,2,0,0,0,0,0,0,2,4,3,0,6,2010,8,4,216594.26382988156
1591,20,3,64.0,6410,1,2,3,1,0,4,0,7,2,2,0,2,4,5,1958,1958,3,0,12,14,2,0.0,3,4,1,3,3,3,5,0.0,5,0.0,960.0,960.0,0,0,1,3,960,0,0,960,0.0,0.0,1,0,3,1,3,5,6,0,5,6,1978.5061638868744,3,0.0,0.0,4,5,2,0,0,0,0,0,0,2,2,3,0,5,2010,8,4,149560.84040895267
